Date,AAPL,AMZN,JPM,MSFT,NVDA,TLT
2018-03-16,-0.003526236541430583,-0.006724274466889391,0.001735582588640705,0.004459801727035195,0.004572196761003067,-0.0035761543905838966
2018-03-19,-0.015279064646764318,-0.01702002356856136,-0.007882943423685007,-0.018076231433917345,-0.037847654548616605,-0.0031712455099903725
2018-03-20,-0.00034226295372652427,0.02691387223103381,0.0009604590318073036,0.0025836328759332172,0.03560185656179038,-0.004019479586524599
2018-03-21,-0.022654909175213178,-0.0029309385697435797,0.0008724572609759562,-0.006979451466261444,-0.004086885590527056,0.0010929140127897696
2018-03-22,-0.014129749277655868,-0.023352257063312565,-0.0417465825393849,-0.02908723997563567,-0.026995435866385087,0.009909484672590896
2018-03-23,-0.023156551637056988,-0.03194990354365934,-0.02673936451352199,-0.02906771037485001,-0.036716998428256487,-0.0007484758055472662
2018-03-26,0.04747181813653256,0.0403193371656132,0.030838440439948656,0.0757047958906849,0.04940521740051329,-0.003827862904314805
2018-03-27,-0.02564111480639719,-0.037799009933227934,-0.019400099513717906,-0.04595807997503798,-0.07755209973403565,0.010692484152591497
2018-03-28,-0.011048926509388601,-0.043839574227757305,-0.0015716275736552543,-0.0008942231501128939,-0.018490753426706474,0.002644841116424379
2018-03-29,0.007808446918176504,0.011121789958675743,0.018240422539270273,0.021031293328399592,0.04626178673921966,0.004863621297318765
2018-04-02,-0.006555613107625979,-0.05206094449224363,-0.01927784429856272,-0.030130391064390416,-0.04551156923768884,0.00197303857465303
2018-04-03,0.010258808263276853,0.014621073252283123,0.013722838675345406,0.013443156647144905,0.019452298352692132,-0.007712751078351454
2018-04-04,0.019122506410410356,0.013304155601610468,0.015183333823731493,0.029205256490474563,0.003949813132730906,-0.002066830692871613
2018-04-05,0.006933971806528438,0.02919384373872269,0.01313060962970658,0.0005417120035278167,-0.021481569456310634,-0.00745736993332724
2018-04-06,-0.025578594203928162,-0.032044139547784845,-0.02493755147783583,-0.023273390291584928,-0.03220711266742926,0.010935983687154316
2018-04-09,0.009918198584808913,0.0006049309856379637,0.012008562039823145,0.0059844322768458635,0.0054142385991371444,0.0016517657731358604
2018-04-10,0.01881780931781818,0.02143542524562969,0.019112365118088448,0.023245399549336243,0.058028981606374375,-0.0018139226490270222
2018-04-11,-0.004674989798062579,-0.006384761566404218,-0.01679849103179487,-0.01098169227918111,-0.007327551028606605,0.0035517692884114993
2018-04-12,0.009858223359651141,0.015031037769792865,0.02485953766322968,0.018724508295853592,0.03695190845235774,-0.007324900550887636
2018-04-13,0.00338808317853756,-0.012226519005276604,-0.027079250839262214,-0.005343255271029412,-0.013214026493289621,0.002321107568506564
2018-04-16,0.006238262832265029,0.007485369514734552,-0.0008159272561304443,0.011710413686097487,-4.3296340218601514e-05,0.0003308525934657691
2018-04-17,0.01376399451191257,0.04323969457439136,0.0,0.02017598381801622,0.026134885763072324,0.0027285525973899105
2018-04-18,-0.0022442686198681505,0.015965907361371823,-0.008075469279994474,0.0038516988692467446,-0.004925262946575915,-0.007998227053796492
2018-04-19,-0.028340112023001685,0.019026846696625466,0.021953915398193358,-0.0034221226616582,-0.031010749570106078,-0.008146787426475677
2018-04-20,-0.040971814240936766,-0.018896413095091713,-0.0022378446918881467,-0.011549253887356836,-0.0014409271619819641,-0.007207524133720944
2018-04-23,-0.0028968784750416088,-0.006304443768269441,-0.004844433504930468,0.0036844513140574797,-0.021118106646114132,0.00025333073802946693
2018-04-24,-0.013918882480065342,-0.03806011733462866,-0.0046876626448968395,-0.02338762667871075,-0.011970801713105717,-0.0045571153000903974
2018-04-25,0.004357420709891313,5.476104433066453e-05,-0.0038037250184131954,-0.008698457301524076,-0.02052451191576632,-0.006698167721984505
2018-04-26,0.003483017178141923,0.03957763154732241,0.0010000358811157462,0.021124530740298075,0.03950890857411826,0.0069993963647818624
2018-04-27,-0.011569561832311392,0.03600877473825914,-0.00635799030496953,0.016550188912741293,0.004928689381481055,0.007713426865321837
2018-04-30,0.01811207325498132,-0.004126787422321976,-0.005667082934541767,-0.024003800687419363,-0.0063182409453080846,0.001766181557169677
2018-05-01,0.023236199287800297,0.010299216955919732,0.0,0.015825564048693286,0.00996002260914497,-0.003601805854603013
2018-05-02,0.04417518855444924,-0.007950625194139027,-0.007906053287679238,-0.015683809494607237,-0.003654259309845531,-0.0010978679802350344
2018-05-03,0.0018123034130841376,0.001528911821702117,-0.006300689673514381,0.0059884160945629095,0.029517344995036554,0.004480657800846055
2018-05-04,0.03923317612340482,0.005642261901468659,0.011096362251555414,0.011587084705815265,0.026052491330341487,0.0015152834750118416
2018-05-07,0.007235068578528736,0.012138311349751518,0.008669360825115602,0.011139122721580685,0.040240616606258106,-0.0015963690130488262
2018-05-08,0.004806446854683566,-0.004843383195326512,0.01481174542458219,-0.0042611817318410905,0.006916687232667806,-0.0009259642562960968
2018-05-09,0.007041213577514638,0.009802904151798408,0.021803934552128146,0.011794352008962061,0.021485532671305263,-0.00598207254395644
2018-05-10,0.014304195266924946,0.0006716524063099527,0.0077596138932944925,0.01000631962805798,0.01700683245437684,0.00805202100482516
2018-05-11,-0.0038034606929588932,-0.003834516470754168,-0.0037624898637060866,-0.0021448649767054073,-0.021527491109867736,0.0025226047246271754
2018-05-14,-0.0023333829086070734,-0.0008546543966294617,0.00035150795586313954,0.003377565413648753,0.0032607967176205843,-0.005283734802497109
2018-05-15,-0.009088249461628228,-0.015872268790349864,-0.007638363322725716,-0.007242605592278184,-0.03837731166866465,-0.011383024128773678
2018-05-16,0.009332802365410009,0.007080662119067549,0.0027426660996563434,0.0025801394651137066,0.0018326980874805443,-0.0038379220055435592
2018-05-17,-0.006323874340482316,-0.003477659670395261,-0.0033528547914568607,-0.009984767474996992,0.0069099551948264,-0.005051786715932205
2018-05-18,-0.003636380622659585,-0.004672001043388829,-0.01620056856535046,0.0018713536061594205,-0.0071453099381093566,0.008605606796878496
2018-05-21,0.007084945725348124,0.007044143460552821,0.009178678374304416,0.01286850309174814,-0.006912158337213481,0.000511989139653668
2018-05-22,-0.002504980952506619,-0.0025608078786804045,0.007668147398824043,-0.0010245525370634612,-0.006305240400953149,-0.0015354238325704372
2018-05-23,0.006411836449383257,0.012937936366005598,-0.00460146725290389,0.01189762389784188,0.02057315556735917,0.00726000899590451
2018-05-24,-0.001115345611581331,0.0007553855752788774,-0.011201099580120388,-0.003547739986069609,0.0006058198863627684,0.007969665874044018
2018-05-25,0.002285882199305922,0.004416479152626884,-0.005124136399626833,0.0005087441980531349,0.00641912488269103,0.006225032158587718
2018-05-29,-0.0036063199633706855,0.0016893033249025802,-0.04274366081099468,-0.0035583933198239937,-0.002767706820902771,0.021902551027885186
2018-05-30,-0.0021286325221165914,0.00745252767120097,0.02284509044289229,0.009590723175214366,0.017699686962920458,-0.006707866458473988
2018-05-31,-0.0033600908101873994,0.0029110106331380337,-0.012367071173116306,-0.0011119148592810824,-0.0031621972679620747,-0.0016476123122652897
2018-06-01,0.018034222643326103,0.007314596664868223,0.012989552190740161,0.019729135370625706,0.021531510357329697,-0.005283452550861156
2018-06-04,0.00835784504201409,0.014455850842866047,0.00046110251056119544,0.008730883845130322,0.02806441154187933,-0.007231516748182121
2018-06-05,0.0077150985514120585,0.018663651200122366,-0.005624964741132055,0.0051147881417503704,0.0008308270209123059,0.002344103984398993
2018-06-06,0.0034659491270863096,-0.0003536862117876627,0.02336808336224716,0.0029357611753042523,0.0003018086572357248,-0.00810308479666677
2018-06-07,-0.0026808124573682868,-0.003803651977406841,0.0039871610079009745,-0.015709106578731036,-0.00848572566278527,0.009685048040287247
2018-06-08,-0.009097490817601916,-0.003143258294014406,0.0027976954801522957,0.007434548602106794,-0.0023583417749112323,-0.0030027702290156277
2018-06-11,-0.002451797709349113,0.0030463392416790747,-0.0025199255111548746,-0.005706702659614704,-0.006328945185350321,-0.001840702404381389
2018-06-12,0.005490918942904877,0.005701178257960349,-0.00577464848724929,0.0025730029974200264,0.007520381404392484,0.0002517378788251534
2018-06-13,-0.00821735246815014,0.0035967177727189714,-0.0019968701277826018,-0.004540872283087194,-0.0006855639741230046,-0.0005028737396370886
2018-06-14,0.0005246202101687469,0.011144664310384744,-0.017641015091789503,0.005652389215565323,0.017187636729681488,0.008300006205864019
2018-06-15,-0.010272671335387118,-0.004576946257703773,-0.0012031128162540705,-0.012719532210568985,-0.006181701447773746,0.0009143345123312496
2018-06-18,-0.0005295304901035136,0.004557175708828076,0.002594892292937967,0.007290599646616158,-0.0006410926286620766,-0.0009134992684231014
2018-06-19,-0.016159750969956144,0.006375480989251114,-0.005823331115062835,0.0,-0.018559576694631597,0.005820000139917125
2018-06-20,0.004361853050161235,0.008819555259391043,-9.305467963205416e-05,0.010013870801639957,0.00822522896663691,-0.008762598408766809
2018-06-21,-0.005576059380596132,-0.011348009699612582,-0.0002789266320236683,-0.007165909633750411,-0.019823608512152036,0.005254050915751485
2018-06-22,-0.002911856890074782,-0.008409345657574563,-0.016370895892346637,-0.007218200795711227,-0.02395895994929853,-8.313479019994574e-05
2018-06-25,-0.014871218449722945,-0.030611940875939325,-0.009078165342782385,-0.02011717842852101,-0.04714066297172881,0.0022404335667209896
2018-06-26,0.012405812749619605,0.016799393006361685,0.0006682691792219142,0.007013034867118018,0.012002251786678908,0.001407118957586162
2018-06-27,-0.001463972181371176,-0.018083004300295413,-0.015449335769681882,-0.015543386069099108,-0.025910504343930385,0.009423827796829931
2018-06-28,0.007276399356214824,0.024655133217022396,0.0163696080369804,0.011175051763883115,0.02180571356096528,0.00024581061294859374
2018-06-29,-0.00210254493217521,-0.0009698112831901806,-0.0069568503596928455,-0.00020258682913265602,-0.016440973935620717,-0.003438490426539542
2018-07-02,0.011182818437253994,0.008224557530564391,0.008444833220886627,0.014197237225273218,0.022541213385225856,-0.000782356839688414
2018-07-03,-0.017416286218217114,-0.011565135656379955,-0.013988905555255005,-0.00959904956968638,-0.02229233542572895,0.005356574043658746
2018-07-05,0.008046643497009898,0.0034062854005068033,0.006501732665417981,0.00716794982177249,0.024869767012110966,0.0028687094572701355
2018-07-06,0.01386201707511825,0.006412761389779309,0.003277715473147369,0.014033745048552149,0.018950913599042662,0.0032691028076707873
2018-07-09,0.013885298554958903,0.01659616164256117,0.03094393522260197,0.006820757910499076,0.007762713878854521,-0.006435754986707343
2018-07-10,-0.0012069191606055574,0.0023289787055904565,-0.006152062910123712,0.002651248672434159,0.016048229547569015,-8.19038507571257e-05
2018-07-11,-0.012976207623400904,0.006844206585369106,-0.0021572104669581593,-0.001370934036053706,-0.022586228771594996,0.003854050388220509
2018-07-12,0.016766216309175075,0.023715114321803732,0.0043236599037452805,0.021670876576716624,0.01494742812281813,-8.151903400099858e-05
2018-07-13,0.0015704640646374557,0.009133768896724348,-0.004585838897844807,0.011901338746397316,-0.007602568581222879,0.0025320735740750333
2018-07-16,-0.0021951345706683334,0.0052177800587500656,0.039676851992706874,-0.00493206338250074,-0.004492242610460995,-0.004155916905027923
2018-07-17,0.002828306997172625,0.011764193682617163,-0.000723777399598502,0.009913096940171506,0.022119327750136808,-0.001882019367263621
2018-07-18,-0.005484355662560003,-0.0005477318654328878,0.0093212512716494,-0.00783407790838242,-0.007844194054904996,-0.004016730086007336
2018-07-19,0.007773298572008258,-0.016251439318926697,-0.014704532721635188,-0.006849127163475299,0.0013109288408017505,0.006337360465491937
2018-07-20,-0.002293121100347406,0.000402643441726136,0.012649204365865696,0.01791175530466549,-0.004523199828913471,-0.012268399416645814
2018-07-23,0.000887772974135892,-0.006450891550111915,0.018601698426583324,0.015997177725743272,-0.005898992480032228,-0.012338611568375901
2018-07-24,0.007254422264881821,0.01511653201758878,0.007057670323428633,-0.0028713215985504137,-0.002806580581100726,0.003437670551932559
2018-07-25,0.009430026331594288,0.01878920500125658,0.009023363821713426,0.029444600020954947,0.012705588761289688,-0.0015877898597241868
2018-07-26,-0.0031308871746460465,-0.029839878546057075,-0.002865173463127535,-0.010917770607791089,0.011791620016408322,-0.0019247815606194818
2018-07-27,-0.016631934036292595,0.005127223105519718,0.010274044285598416,-0.017697348986806194,-0.01106550530602124,0.001677060900943328
2018-07-30,-0.00560236948400028,-0.020938043492589764,0.00603338208662807,-0.021452612287920836,-0.0313072287144438,-0.0034316502999821585
2018-07-31,0.002000742037659986,-0.0010004034202905077,-0.015249097853955562,0.006738336545546675,0.0029900584147923848,0.005459029508154023
2018-08-01,0.05891015862281068,0.011100188511422582,0.006176496994015457,0.0018853779090224343,0.006575369407747944,-0.008146370688983273
2018-08-02,0.029230897794449318,0.020676972776122904,0.0042366909026192445,0.012137659740987683,0.01683761363790892,0.0014350734721388925
2018-08-03,0.0028929994981006235,-0.006018567620502124,0.008092655190005127,0.004369225565281631,0.005905655852620706,0.0049738692371006366
2018-08-06,0.0051927197400420955,0.013415305387102894,0.00025647673941242566,0.0008331162965220518,0.0076557219742166005,0.0005869318267039958
2018-08-07,-0.009375205268299602,0.00797189690599387,0.003671615954407237,0.006935840578995656,0.011494650331209666,-0.005197631085747112
2018-08-08,0.000676117841786894,0.012907476510019888,0.002041547031872204,0.00560262669762035,0.005720808873449945,0.001011331079674438
2018-08-09,0.007865125042945786,0.006360983466085601,-0.007725666029471445,0.0016441663663373518,-0.007584257120509252,0.00841808235019248
2018-08-10,-0.0029786862665487357,-0.006436593187619355,-0.009839227670641493,-0.006109147222010836,-0.006511928984701321,0.007262811368426547
2018-08-13,0.006456881450221275,0.005248317917343259,-0.015898956698161992,-0.007247711193396622,0.005219965014749972,-0.002072060596989056
2018-08-14,0.004213201988751747,0.012366845697121098,0.006672959988047733,0.012475662175384539,0.020732474112047816,-0.002242300027059496
2018-08-15,0.002335953573873617,-0.019289990364543264,-0.008286010831892066,-0.013560667086269795,-0.008989114914628615,0.005826333507712
2018-08-16,0.01465000187839216,0.002071577924933621,0.009410745833714262,-0.00018572198927768735,-0.006330087567351428,-8.24786075492856e-05
2018-08-17,0.019969924780214532,-0.002279290398177758,0.0,-0.0005574219744587383,-0.049020961319062195,0.0012410198779715387
2018-08-20,-0.009743499172793046,-0.002927367006458015,-0.0013070786305775517,-0.0065995591697730616,0.012335519133336525,0.006695830361302724
2018-08-21,-0.0019494402372903785,0.0035753524597155195,0.006107437716579955,-0.008328024248596466,0.022110960212971875,-0.0033666034575263737
2018-08-22,4.654873720255637e-05,0.011404839643848641,-0.0030352223902575526,0.01019052250504826,0.03750181078073256,0.003954618230043394
2018-08-23,0.0020462502015332618,-0.0010499879325082118,-0.002087442753983648,0.004670450990855057,0.01529570451837059,0.0015589961010422648
2018-08-24,0.0031090353291105544,0.0013085721135976947,-0.00043600845432423263,0.00780948212168342,0.020161985155198847,0.0019664161627825916
2018-08-27,0.008234615361384146,0.0116984128662041,0.017701623752919726,0.011069974069655597,0.013518549208982433,-0.0057243617572523275
2018-08-28,0.008075723497996012,0.0026663776936470818,-0.004883854082518679,0.006021989059766142,-0.005509341051866068,-0.006003537940127424
2018-08-29,0.014929317474152493,0.03377448472317157,-0.0032719629716024823,0.015962312909542087,0.015534402776361977,0.0013238777681046088
2018-08-30,0.009193949215546171,0.0021420801683240676,-0.004923771863803883,-0.0006249466479917309,-0.002441765584558442,0.002148564009095466
2018-08-31,0.01155370495457575,0.005158808357790701,-0.005295744776422473,0.003394301474092476,0.01033090053704111,-0.0023086266821837897
2018-09-04,0.003207140215354398,0.013315420436047276,0.004974560880141032,-0.005519267308916387,0.010759674357661897,-0.005782044053454172
2018-09-05,-0.006524922535955935,-0.021912171605654396,-0.0048632492001143834,-0.02882467469392269,-0.018611309949892574,-0.00266547001762818
2018-09-06,-0.016617313608783046,-0.018302408612638987,-0.004276005812791417,0.002304293550217551,-0.020472767746873233,0.0036751595704207496
2018-09-07,-0.008068193287817493,-0.0031863848938521455,0.0019281409488480783,-0.0048738080898058644,-0.0031532105516000053,-0.008489081246616847
2018-09-10,-0.013420571100095868,-0.0066903325749549936,-0.005335883250128681,0.01081209088194246,0.010556578451917487,0.0036932893275800627
2018-09-11,0.025282673240719422,0.0248270784425193,0.006331719469258923,0.017004968284012323,-0.007024912464529631,-0.00761031361827158
2018-09-12,-0.012418864524953888,0.00143423328566894,-0.011797512888873762,0.00422518707937769,-0.016862180694864892,0.0023593608754595152
2018-09-13,0.02415516492762837,-6.53290868404266e-05,0.003891066416773503,0.010741966927062307,0.011707857177006398,0.00151346641679595
2018-09-14,-0.011351078815244664,-0.009890105002663963,-0.00017627888427962368,0.004074151239088941,0.018758767296008116,-0.004785164618034687
2018-09-17,-0.026626144738003732,-0.03155027437226787,0.002995531936510476,-0.010849304063600185,-0.009043910731533544,0.0
2018-09-18,0.0016521356361041128,0.017305818361681213,0.004040790987351661,0.009541224988356634,-0.010623206365770965,-0.010459688128601319
2018-09-19,0.0005958913043446756,-0.007537144683164243,0.029046505628556263,-0.013337716378729603,0.0035421030183531155,-0.005966922773484429
2018-09-20,0.007601504342145571,0.009281436034859869,0.00858686462159719,0.016741129493304863,-0.020957456071115876,0.004630395756666461
2018-09-21,-0.01077094195780337,-0.015064474134848682,-0.006574783241684257,0.0060756397453876065,-0.010627913978332959,-0.00042667074500735147
2018-09-24,0.014379708581607087,0.010104372755515678,-0.009588598479430721,0.0035883132664793482,0.00854056444736373,-0.002561999316939234
2018-09-25,0.006341048030535035,0.020776882772626015,-0.002827129404084694,-0.0019186969266992149,0.01019961200302344,-0.0010275445616353407
2018-09-26,-0.007966013840973507,0.00015192716831013975,-0.011771094900781653,-0.004106539380679952,-0.005551170529410898,0.007028146467509266
2018-09-27,0.02055185705965812,0.019307813394711104,-0.004347214478664485,0.00377276857553821,0.0017981111213776213,0.0006808952461843099
2018-09-28,0.00351197832393102,-0.004957829079553111,-0.01466943866671111,-0.0003497445680902267,0.050934982571001486,-0.002636913369034155
2018-10-01,0.006732892628242393,0.0006789894400496266,0.0058486793202749965,0.01084199944753328,0.02967761675278635,-0.007341028983604003
2018-10-02,0.008888733794828019,-0.016489093067526883,0.004141174391486535,-0.00397885968985312,-0.009953066424725376,0.006113047907187363
2018-10-03,0.012168618855081137,-0.009409964736917797,0.009388285353185699,0.00017357029753872766,0.000872718044934162,-0.01737119548345545
2018-10-04,-0.01758104233248503,-0.02219422567092222,0.009016164348316202,-0.020664893349762292,-0.02594767250377439,-0.007054001258661069
2018-10-05,-0.01622863038029132,-0.010353955604213816,-0.005639133935943286,-0.00585166974168605,-0.03376445507385728,-0.008595145145688043
2018-10-08,-0.002318479998160261,-0.013351652655319235,0.00610743501234845,-0.011415297321192508,-0.01515585629535754,-0.003361754786432969
2018-10-09,0.013853381450649405,0.003164503350325587,-0.006937543509750288,0.012719859862512006,-0.0008652402131834602,0.010119366072171898
2018-10-10,-0.04632613033043931,-0.06152425214335033,-0.02663262839997238,-0.054338056293118164,-0.0747535130976924,-0.002723953476175489
2018-10-11,-0.008827700557292761,-0.020447169250033426,-0.029963472992827866,-0.002355022571382537,-0.042981074563694266,0.012159139242378991
2018-10-12,0.035719246532838866,0.04027654247009993,-0.01091272964074097,0.034557618570623116,0.04852631219531456,-0.003482095563951737
2018-10-15,-0.021385721980389127,-0.015464474245241777,-0.005703505764409589,-0.0179795188851245,-0.045266390320550465,-0.0004369158715952226
2018-10-16,0.0220369764749766,0.03351032644684038,0.02144061409928777,0.03159858504052315,0.04439666563687572,0.002272333289961015
2018-10-17,-0.004321230501857731,0.0064671857563620705,0.011139942012342807,-0.0026124548334962583,-0.01126829659115236,-0.005929231093769194
2018-10-18,-0.023373682692071518,-0.033307298491406456,-0.015843003683045143,-0.019962237452093357,-0.014523053125990337,-0.00035110518411074487
2018-10-19,0.0152300581360989,-0.0037781598679350603,-0.0016648033212209867,0.0014748783864575454,-0.043251376982122,-0.0021934515945132294
2018-10-22,0.0061099839744389595,0.014325112382443717,-0.014364066906432216,0.008926960156933506,0.008945216816305335,-0.0013192606702034926
2018-10-23,0.009426692220226629,-0.011512868959461908,-0.010436062219376874,-0.013956316040486971,-0.04394077792053264,0.0031697151530172274
2018-10-24,-0.03430150494256157,-0.059082926650834144,-0.018622681578610023,-0.05346885766907539,-0.0979371701465791,0.007549460265241059
2018-10-25,0.02189784741560974,0.07088689580645524,0.01519993904170902,0.05844398273676776,0.0422744721689059,-0.0041822639357507185
2018-10-26,-0.015923686456103092,-0.07819674751655215,-0.01373258559721946,-0.012373173943909799,-0.04594882031010239,0.006037064236517731
2018-10-29,-0.018770214768195514,-0.06326358495753426,0.013827405350968158,-0.029075914188331886,-0.06389625939772237,-0.002260906195777679
2018-10-30,0.004994475644991558,-0.005497459446531794,0.017643896796415648,-0.0011557670110282636,0.09363185166353993,-0.004968556268587387
2018-10-31,0.026066524591603413,0.04416426273766638,0.021743559159283832,0.029692312160056522,0.03857191171954466,-0.005080609036202666
2018-11-01,0.015352286706427076,0.04225254609166407,-0.0003670378302154109,-0.008332167816046065,0.03453021293180791,0.000927204391319103
2018-11-02,-0.06633064220721185,0.0,-0.005505706449145831,0.0022658171886400513,-0.014625947918441295,-0.012432973877222309
2018-11-05,-0.028388240255242336,-0.022653420449634698,0.006551136057112439,0.012716456952469812,-0.01465635457467096,0.003928700064859347
2018-11-06,0.010813553182821511,0.00922107808904249,0.004674999089618881,0.001953259800044238,-0.00335261729978531,-0.0006225311039033121
